|	To	|	Weight	|	Path
|	1250	|	-381	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113, 1130, 1154, 1164, 1226, 1250]
|	1251	|	-380	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113, 1130, 1154, 1164, 1226, 1251]
|	1252	|	-382	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1131, 1147, 1197, 1236, 1252]
|	1253	|	-378	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1140, 1168, 1224, 1253]
|	1254	|	-377	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113, 1130, 1136, 1188, 1233, 1254]
|	1255	|	-379	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1140, 1168, 1224, 1255]
|	1256	|	-380	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1131, 1160, 1182, 1234, 1256]
|	1257	|	-384	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113, 1130, 1154, 1164, 1222, 1257]
|	1258	|	-381	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1218, 1258]
|	1259	|	-382	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1223, 1259]
|	1260	|	-379	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1167, 1208, 1260]
|	1261	|	-375	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1055, 1074, 1100, 1133, 1151, 1180, 1216, 1261]
|	1262	|	-382	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113, 1130, 1136, 1188, 1207, 1262]
|	1263	|	-381	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1140, 1168, 1224, 1263]
|	1264	|	-377	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1212, 1264]
|	1265	|	-379	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1206, 1265]
|	1266	|	-371	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1131, 1147, 1197, 1236, 1266]
|	1267	|	-380	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1227, 1267]
|	1268	|	-382	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1223, 1268]
|	1269	|	-377	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1206, 1269]
|	1270	|	-382	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1231, 1270]
|	1271	|	-380	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1227, 1271]
|	1272	|	-380	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113, 1130, 1136, 1188, 1237, 1272]
|	1273	|	-383	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273]
|	1274	|	-376	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1131, 1160, 1173, 1209, 1274]
|	1275	|	-377	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1275]
|	1276	|	-378	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1055, 1074, 1100, 1133, 1151, 1180, 1205, 1276]
|	1277	|	-388	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1231, 1244, 1277]
|	1278	|	-387	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1131, 1147, 1197, 1236, 1239, 1278]
|	1279	|	-389	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1223, 1259, 1279]
|	1280	|	-390	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1211, 1247, 1280]
|	1281	|	-389	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1227, 1267, 1281]
|	1282	|	-388	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1131, 1147, 1197, 1236, 1239, 1282]
|	1283	|	-388	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113, 1130, 1154, 1164, 1226, 1251, 1283]
|	1284	|	-387	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1212, 1264, 1284]
|	1285	|	-389	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1206, 1265, 1285]
|	1286	|	-390	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1131, 1160, 1182, 1234, 1256, 1286]
|	1287	|	-389	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113, 1130, 1154, 1164, 1228, 1242, 1287]
|	1288	|	-391	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1288]
|	1289	|	-386	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1167, 1203, 1246, 1289]
|	1290	|	-388	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113, 1130, 1154, 1164, 1222, 1257, 1290]
|	1291	|	-393	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1291]
|	1292	|	-390	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1218, 1258, 1292]
|	1293	|	-391	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1223, 1259, 1293]
|	1294	|	-393	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1291, 1294]
|	1295	|	-390	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1231, 1270, 1295]
|	1296	|	-392	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1131, 1147, 1197, 1236, 1239, 1282, 1296]
|	1297	|	-400	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1211, 1247, 1280, 1297]
|	1298	|	-399	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1288, 1298]
|	1299	|	-399	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1211, 1247, 1280, 1299]
|	1300	|	-397	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113, 1130, 1154, 1164, 1228, 1242, 1287, 1300]
|	1301	|	-398	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1291, 1301]
|	1302	|	-396	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1167, 1203, 1246, 1289, 1302]
|	1303	|	-395	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113, 1130, 1154, 1164, 1228, 1242, 1287, 1303]
|	1304	|	-395	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1291, 1304]
|	1305	|	-394	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1131, 1147, 1197, 1236, 1239, 1282, 1305]
|	1306	|	-391	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1218, 1258, 1292, 1306]
|	1307	|	-396	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113, 1130, 1154, 1164, 1222, 1257, 1290, 1307]
|	1308	|	-397	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1227, 1267, 1281, 1308]
|	1309	|	-400	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1288, 1309]
|	1310	|	-399	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1218, 1258, 1292, 1310]
|	1311	|	-399	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1291, 1311]
|	1312	|	-400	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1218, 1258, 1292, 1312]
|	1313	|	-401	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1291, 1313]
|	1314	|	-403	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1291, 1314]
|	1315	|	-393	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1223, 1259, 1279, 1315]
|	1316	|	-390	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113, 1130, 1154, 1164, 1226, 1251, 1316]
|	1317	|	-395	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1288, 1317]
|	1318	|	-400	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1218, 1258, 1292, 1318]
|	1319	|	-400	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1288, 1319]
|	1320	|	-392	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1206, 1265, 1285, 1320]
|	1321	|	-392	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1223, 1259, 1321]
|	1322	|	-397	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1288, 1322]
|	1323	|	-398	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1131, 1147, 1197, 1236, 1239, 1282, 1323]
|	1324	|	-398	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1288, 1324]
|	1325	|	-400	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1291, 1325]
|	1326	|	-401	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1291, 1326]
|	1327	|	-399	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1206, 1265, 1285, 1327]
|	1328	|	-399	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1291, 1328]
|	1329	|	-398	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1218, 1258, 1292, 1329]
|	1330	|	-409	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1206, 1265, 1285, 1327, 1330]
|	1331	|	-409	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1211, 1247, 1280, 1297, 1331]
|	1332	|	-406	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116, 1141, 1181, 1221, 1273, 1291, 1311, 1332]
|	1333	|	-406	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1163, 1175, 1218, 1258, 1292, 1310, 1333]
|	1334	|	-407	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1131, 1147, 1197, 1236, 1239, 1282, 1323, 1334]
|	1335	|	-406	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127, 1137, 1165, 1227, 1267, 1281, 1308, 1335]
